land_id,county_id
29610,978
29611,653
29612,1592
29613,608
29614,1495
29615,2461
29616,1924
29617,2010
29618,1901
29619,2903
29620,585
29621,1154
29622,1494
29623,2055
29624,2510
29625,1063
29626,1801
29627,616
29628,1914
29629,3010
29630,2934
29631,748
29632,88
29633,292
29634,2426
29635,1486
29636,2136
29637,127
29638,2504
29639,2582
29640,1473
29641,2866
29642,500
29643,297
29644,2201
29645,1878
29646,1445
29647,102
29648,2329
29649,2050
29650,571
29651,103
29652,360
29653,674
29654,1042
29655,783
29656,2601
29657,90
29658,2917
29659,1534
29660,2326
29661,1973
29662,2880
29663,1320
29664,2185
29665,1526
29666,1498
29667,2651
29668,1544
29669,1614
29670,837
29671,256
29672,2396
29673,1829
29674,892
29675,2834
29676,2561
29677,1459
29678,1662
29679,93
29680,1320
29681,2989
29682,1605
29683,494
29684,1572
29685,804
29686,710
29687,614
29688,752
29689,3014
29690,1711
29691,1122
29692,1053
29693,2159
29694,1841
29695,2952
29696,2585
29697,1589
29698,2045
29699,1776
29700,749
29701,1653
29702,1705
29703,117
29704,2568
29705,2799
29706,1865
29707,1825
29708,553
29709,2631
29710,2648
29711,917
29712,404
29713,2051
29714,404
29715,409
29716,1167
29717,1678
29718,1206
29719,1868
29720,2549
29721,2371
29722,1810
29723,2739
29724,309
29725,2704
29726,1629
29727,964
29728,61
29729,130
29730,485
29731,2215
29732,2837
29733,3093
29734,2189
29735,1024
29736,362
29737,2468
29738,1825
29739,2235
29740,2999
29741,516
29742,2934
29743,1584
29744,2974
29745,599
29746,1435
29747,597
29748,454
29749,1537
29750,460
29751,837
29752,1274
29753,2831
29754,2476
29755,571
29756,416
29757,863
29758,751
29759,1265
29760,886
29761,744
29762,2565
29763,2212
29764,2088
29765,464
29766,2381
29767,1085
29768,1840
29769,2421
29770,230
29771,826
29772,2567
29773,1904
29774,1167
29775,1628
29776,1572
29777,949
29778,765
29779,810
29780,225
29781,1534
29782,1600
29783,2515
29784,30
29785,2711
29786,2985
29787,1240
29788,1696
29789,478
29790,365
29791,596
29792,995
29793,1330
29794,273
29795,1655
29796,1180
29797,2822
29798,2316
29799,2908
29800,1197
29801,981
29802,1249
29803,817
29804,2968
29805,328
29806,1684
29807,1273
29808,2443
29809,2942
29810,905
29811,680
29812,2883
29813,2693
29814,964
29815,3047
29816,1145
29817,3055
29818,2651
29819,1613
29820,1525
29821,1067
29822,1504
29823,2485
29824,2843
29825,2036
29826,947
29827,910
29828,137
29829,236
29830,2018
29831,355
29832,917
29833,2154
29834,1312
29835,2575
29836,2806
29837,110
29838,2718
29839,2140
29840,3036
29841,1468
29842,1815
29843,2783
29844,1852
29845,2820
29846,1804
29847,1808
29848,2924
29849,1172
29850,1648
29851,1861
29852,2510
29853,2500
29854,656
29855,993
29856,1137
29857,1623
29858,2228
29859,3080
29860,1883
29861,2905
29862,1249
29863,2161
29864,657
29865,3014
29866,63
29867,361
29868,2623
29869,1375
29870,2714
29871,345
29872,2438
29873,1171
29874,2492
29875,3004
29876,1894
29877,1210
29878,154
29879,2291
29880,1637
29881,124
29882,2047
29883,477
29884,903
29885,2163
29886,306
29887,702
29888,891
29889,380
29890,2460
29891,2943
29892,3052
29893,1153
29894,1912
29895,740
29896,179
29897,1821
29898,2162
29899,2236
29900,3053
29901,1364
29902,2887
29903,2529
29904,1273
29905,2362
29906,307
29907,1618
29908,389
29909,1431
29910,1845
29911,2421
29912,1105
29913,2519
29914,335
29915,2122
29916,1313
29917,2442
29918,1977
29919,2802
29920,541
29921,2049
29922,2082
29923,1190
29924,2871
29925,1491
29926,2608
29927,1777
29928,1905
29929,352
29930,449
29931,938
29932,2626
29933,991
29934,1021
29935,2379
29936,1552
29937,2744
29938,2695
29939,66
29940,952
29941,1878
29942,1098
29943,700
29944,365
29945,4
29946,1794
29947,2042
29948,514
29949,1171
29950,2270
29951,718
29952,2208
29953,1460
29954,2747
29955,747
29956,246
29957,308
29958,1769
29959,2231
29960,69
29961,1586
29962,400
29963,812
29964,1123
29965,1401
29966,1747
29967,1690
29968,1670
29969,789
29970,2974
29971,1440
29972,1362
29973,707
29974,1639
29975,2269
29976,1201
29977,1072
29978,1177
29979,2877
29980,2141
29981,2896
29982,2894
29983,1846
29984,249
29985,2573
29986,1236
29987,1085
29988,196
29989,411
29990,345
29991,3095
29992,552
29993,1139
29994,2505
29995,665
29996,2842
29997,591
29998,1264
29999,485
30000,2751
30001,3005
30002,2812
30003,2254
30004,1656
30005,2631
30006,2021
30007,1242
30008,2178
30009,1078
30010,939
30011,336
30012,913
30013,85
30014,2143
30015,732
30016,139
30017,445
30018,83
30019,484
30020,2570
30021,1395
30022,2577
30023,207
30024,2610
30025,1073
30026,1255
30027,326
30028,3003
30029,1978
30030,2780
30031,443
30032,2021
30033,250
30034,325
30035,1564
30036,2987
30037,1334
30038,1444
30039,1803
30040,2186
30041,1715
30042,1815
30043,1461
30044,135
30045,2228
30046,2472
30047,2908
30048,2237
30049,702
30050,1747
30051,1259
30052,2629
30053,959
30054,1457
30055,3021
30056,839
30057,2973
30058,3008
30059,1115
30060,88
30061,2274
30062,828
30063,1321
30064,1492
30065,132
30066,2044
30067,2559
30068,1955
30069,161
30070,1140
30071,1855
30072,1833
30073,2725
30074,600
30075,1999
30076,2330
30077,1043
30078,252
30079,2179
30080,1620
30081,2311
30082,2239
30083,2874
30084,3001
30085,12
30086,1096
30087,3090
30088,731
30089,1263
30090,2353
30091,1285
30092,2910
30093,2299
30094,2512
30095,172
30096,793
30097,2656
30098,2857
30099,1057
30100,1467
30101,2343
30102,507
30103,1191
30104,789
30105,268
30106,2499
30107,2517
30108,190
30109,366
30110,548
30111,410
30112,444
30113,2201
30114,2020
30115,2678
30116,2309
30117,1563
30118,1336
30119,775
30120,2401
30121,672
30122,2623
30123,2599
30124,2066
30125,2367
30126,1836
30127,3071
30128,2733
30129,2524
30130,2059
30131,2912
30132,2017
30133,1497
30134,740
30135,210
30136,2172
30137,1286
30138,2766
30139,2487
30140,2470
30141,1282
30142,111
30143,1365
30144,1654
30145,1084
30146,122
30147,2799
30148,2890
30149,408
30150,43
30151,1589
30152,903
30153,960
30154,1097
30155,312
30156,2914
30157,2905
30158,611
30159,2946
30160,2765
30161,2762
30162,273
30163,2091
30164,1769
30165,2742
30166,1398
30167,2829
30168,399
30169,66
30170,2449
30171,1325
30172,838
30173,923
30174,765
30175,1901
30176,2571
30177,1677
30178,2045
30179,2751
30180,840
30181,1304
30182,175
30183,2550
30184,756
30185,1247
30186,531
30187,47
30188,1905
30189,1981
30190,2220
30191,2074
30192,244
30193,2648
30194,2148
30195,2294
30196,2838
30197,71
30198,2198
30199,2802
30200,1040
30201,363
30202,2330
30203,3015
30204,1141
30205,2425
30206,1614
30207,945
30208,2333
30209,2341
30210,777
30211,2576
30212,778
30213,2239
30214,274
30215,303
30216,958
30217,1003
30218,1485
30219,2041
30220,2516
30221,1492
30222,708
30223,2930
30224,2442
30225,2448
30226,2262
30227,605
30228,1786
30229,2604
30230,1461
30231,452
30232,1259
30233,424
30234,2682
30235,1194
30236,292
30237,2833
30238,512
30239,1346
30240,2538
30241,157
30242,688
30243,301
30244,2155
30245,3045
30246,2238
30247,388
30248,2640
30249,2330
30250,2670
30251,2511
30252,577
30253,2613
30254,1632
30255,714
30256,1956
30257,160
30258,2209
30259,729
30260,2647
30261,2297
30262,529
30263,2500
30264,3015
30265,2349
30266,425
30267,27
30268,1037
30269,484
30270,1319
30271,2113
30272,1865
30273,720
30274,280
30275,2761
30276,1457
30277,183
30278,1766
30279,1261
30280,2339
30281,1421
30282,1643
30283,1906
30284,2175
30285,2351
30286,845
30287,245
30288,774
30289,2687
30290,275
30291,2131
30292,1400
30293,676
30294,3080
30295,689
30296,152
30297,1476
30298,1395
30299,513
30300,2606
30301,195
30302,2518
30303,1171
30304,2304
30305,1750
30306,2998
30307,2697
30308,1728
30309,1767
30310,3031
30311,526
30312,1333
30313,2313
30314,894
30315,635
30316,1261
30317,2788
30318,2972
30319,1855
30320,902
30321,469
30322,1482
30323,2763
30324,2554
30325,2891
30326,2473
30327,326
30328,1002
30329,653
30330,453
30331,1984
30332,2347
30333,924
30334,190
30335,2437
30336,2812
30337,2433
30338,1164
30339,1364
30340,558
30341,1109
30342,2170
30343,761
30344,1418
30345,1343
30346,2337
30347,1162
30348,1207
30349,2577
30350,1218
30351,1233
30352,1311
30353,351
30354,1695
30355,1238
30356,1574
30357,1684
30358,546
30359,356
30360,2108
30361,2239
30362,2686
30363,154
30364,815
30365,2268
30366,1269
30367,2980
30368,2487
30369,468
30370,973
30371,2985
30372,2412
30373,2452
30374,2380
30375,357
30376,2742
30377,2714
30378,215
30379,2204
30380,1593
30381,118
30382,1601
30383,2184
30384,2552
30385,2354
30386,2859
30387,1622
30388,391
30389,802
30390,2565
30391,732
30392,2677
30393,1223
30394,1550
30395,1926
30396,729
30397,2890
30398,1403
30399,1921
30400,2939
30401,1183
30402,1288
30403,1613
30404,2197
30405,409
30406,1876
30407,1144
30408,1709
30409,3086
30410,597
30411,1282
30412,733
30413,607
30414,1553
30415,1059
30416,1208
30417,1157
30418,1565
30419,1390
30420,331
30421,850
30422,2320
30423,2434
30424,1328
30425,2982
30426,2170
30427,508
30428,2532
30429,725
30430,653
30431,1482
30432,1515
30433,2475
30434,1891
30435,218
30436,2899
30437,2284
30438,893
30439,2809
30440,1831
30441,159
30442,606
30443,2264
30444,2991
30445,1774
30446,937
30447,658
30448,1348
30449,2571
30450,635
30451,2604
30452,1690
30453,1376
30454,509
30455,955
30456,2775
30457,297
30458,483
30459,732
30460,1966
30461,1406
30462,1746
30463,762
30464,1391
30465,448
30466,1187
30467,1316
30468,1218
30469,2463
30470,2501
30471,2902
30472,96
30473,1411
30474,1135
30475,964
30476,2707
30477,3024
30478,1951
30479,113
30480,2424
30481,2348
30482,2759
30483,2186
30484,2859
30485,1787
30486,1944
30487,490
30488,360
30489,2481
30490,2727
30491,1332
30492,1368
30493,1426
30494,1545
30495,2098
30496,37
30497,2184
30498,1819
30499,442
30500,2933
30501,1776
30502,1353
30503,2854
30504,2106
30505,56
30506,1175
30507,2740
30508,2354
30509,986
30510,1530
30511,206
30512,845
30513,3062
30514,848
30515,2992
30516,919
30517,2258
30518,1202
30519,528
30520,1723
30521,344
30522,3
30523,520
30524,1880
30525,121
30526,2585
30527,2489
30528,1590
30529,443
30530,2594
30531,1057
30532,1486
30533,523
30534,449
30535,925
30536,2090
30537,2229
30538,1262
30539,2874
30540,2304
30541,1728
30542,3087
30543,312
30544,14
30545,1242
30546,1307
30547,1338
30548,426
30549,2607
30550,2714
30551,1959
30552,527
30553,586
30554,2699
30555,1342
30556,674
30557,2218
30558,2828
30559,1739
30560,703
30561,650
30562,860
30563,2577
30564,14
30565,559
30566,2660
30567,2332
30568,3057
30569,265
30570,1956
30571,1766
30572,2372
30573,2886
30574,322
30575,62
30576,2714
30577,1044
30578,2246
30579,1186
30580,2052
30581,700
30582,2457
30583,355
30584,48
30585,723
30586,2556
30587,1497
30588,1279
30589,1175
30590,665
30591,1295
30592,1338
30593,659
30594,1690
30595,1801
30596,86
30597,2231
30598,754
30599,715
30600,2561
30601,1
30602,69
30603,1532
30604,215
30605,434
30606,769
30607,1035
30608,1653
30609,2679
30610,642
30611,688
30612,2341
30613,229
30614,848
30615,526
30616,2632
30617,416
30618,121
30619,3080
30620,3084
30621,692
30622,1298
30623,1629
30624,863
30625,2438
30626,789
30627,1196
30628,2301
30629,2216
30630,176
30631,942
30632,1043
30633,2324
30634,1769
30635,1902
30636,2569
30637,2549
30638,2307
30639,82
30640,3028
30641,2322
30642,801
30643,667
30644,2489
30645,1117
30646,1861
30647,2215
30648,2655
30649,2730
30650,362
30651,267
30652,1375
30653,2975
30654,2029
30655,1844
30656,2462
30657,1888
30658,1482
30659,983
30660,2469
30661,1895
30662,2968
30663,1434
30664,2128
30665,2603
30666,698
30667,2719
30668,2685
30669,2739
30670,1133
30671,688
30672,712
30673,2930
30674,2251
30675,2071
30676,1070
30677,409
30678,1433
30679,1313
30680,199
30681,1471
30682,2676
30683,1839
30684,2934
30685,3040
30686,2227
30687,1652
30688,2551
30689,1465
30690,642
30691,727
30692,2965
30693,2235
30694,1062
30695,1282
30696,682
30697,2247
30698,3067
30699,782
30700,861
30701,1851
30702,2416
30703,2026
30704,363
30705,2507
30706,323
30707,632
30708,789
30709,1541
30710,2980
30711,3027
30712,1507
30713,2467
30714,1910
30715,1392
30716,2167
30717,336
30718,2862
30719,1468
30720,1119
30721,1798
30722,1780
30723,716
30724,2548
30725,371
30726,398
30727,1118
30728,156
30729,2202
30730,1599
30731,3062
30732,672
30733,910
30734,1645
30735,155
30736,2808
30737,1155
30738,2777
30739,2715
30740,204
30741,453
30742,2381
30743,506
30744,2204
30745,2220
30746,720
30747,69
30748,2936
30749,2131
30750,2701
30751,1073
30752,7
30753,457
30754,1770
30755,2423
30756,1647
30757,2544
30758,1229
30759,1119
30760,1456
30761,1782
30762,1469
30763,2708
30764,2336
30765,1279
30766,1600
30767,2746
30768,950
30769,2191
30770,2905
30771,1990
30772,533
30773,1653
30774,1394
30775,186
30776,562
30777,383
30778,1231
30779,170
30780,1159
30781,1964
30782,2930
30783,2207
30784,766
30785,2842
30786,2931
30787,2986
30788,1332
30789,1005
30790,1689
30791,1206
30792,2812
30793,456
30794,413
30795,653
30796,1329
30797,290
30798,201
30799,1974
30800,417
30801,2605
30802,1486
30803,845
30804,2308
30805,3053
30806,2803
30807,1405
30808,1930
30809,2787
30810,2881
30811,820
30812,2576
30813,3067
30814,743
30815,1423
30816,2639
30817,946
30818,25
30819,408
30820,2966
30821,2612
30822,2610
30823,1422
30824,518
30825,5
30826,125
30827,2244
30828,278
30829,2935
30830,2544
30831,801
30832,1577
30833,3011
30834,1906
30835,2650
30836,441
30837,1358
30838,2413
30839,516
30840,883
30841,2876
30842,1546
30843,2105
30844,2814
30845,3088
30846,586
30847,2043
30848,1024
30849,1889
30850,25
30851,1053
30852,2628
30853,800
30854,2390
30855,936
30856,1963
30857,2207
30858,551
30859,1338
30860,297
30861,925
30862,2188
30863,2236
30864,651
30865,730
30866,1767
30867,2755
30868,3041
30869,1705
30870,828
30871,1511
30872,1796
30873,2674
30874,1335
30875,471
30876,987
30877,1696
30878,960
30879,2458
30880,3001
30881,955
30882,758
30883,783
30884,1654
30885,37
30886,2766
30887,1129
30888,1206
30889,3063
30890,351
30891,1136
30892,2176
30893,1974
30894,2608
30895,831
30896,1175
30897,120
30898,2511
30899,653
30900,2271
30901,11
30902,486
30903,1149
30904,2380
30905,2459
30906,1419
30907,531
30908,1088
30909,739
30910,1780
30911,1487
30912,1048
30913,93
30914,827
30915,2034
30916,777
30917,2656
30918,978
30919,2758
30920,739
30921,780
30922,2038
30923,1041
30924,2252
30925,18
30926,2346
30927,1646
30928,2182
30929,1852
30930,2282
30931,1514
30932,1079
30933,617
30934,1694
30935,964
30936,1506
30937,1945
30938,1170
30939,2416
30940,97
30941,41
30942,2064
30943,2771
30944,151
30945,2461
30946,572
30947,1993
30948,1053
30949,27
30950,2916
30951,2258
30952,3056
30953,974
30954,2373
30955,343
30956,2035
30957,2312
30958,1636
30959,898
30960,1838
30961,820
30962,574
30963,54
30964,330
30965,365
30966,1588
30967,1452
30968,3096
30969,253
30970,1434
30971,2023
30972,1398
30973,1944
30974,1648
30975,1514
30976,2598
30977,2282
30978,1269
30979,67
30980,1266
30981,346
30982,1030
30983,620
30984,1445
30985,2986
30986,1197
30987,2466
30988,972
30989,708
30990,736
30991,427
30992,2638
30993,2825
30994,14
30995,713
30996,338
30997,831
30998,357
30999,292
31000,2401
31001,1424
31002,1467
31003,546
31004,754
31005,3001
31006,2436
31007,315
31008,236
31009,348
31010,839
31011,2467
31012,1790
31013,3051
31014,3050
31015,26
31016,1644
31017,1177
31018,2728
31019,797
31020,2904
31021,2899
31022,2707
31023,1628
31024,402
31025,1890
31026,2547
31027,1265
31028,171
31029,1675
31030,1152
31031,1919
31032,2458
31033,2369
31034,2928
31035,357
31036,2620
31037,1309
31038,1732
31039,2406
31040,2537
31041,2014
31042,642
31043,970
31044,2305
31045,3071
31046,569
31047,942
31048,1700
31049,1724
31050,1232
31051,496
31052,1316
31053,1727
31054,731
31055,2067
31056,778
31057,1026
31058,1883
31059,2004
31060,1935
31061,1527
31062,1499
31063,1949
31064,2695
31065,792
31066,996
31067,2299
31068,2800
31069,766
31070,2639
31071,2096
31072,612
31073,2222
31074,801
31075,1931
31076,64
31077,2638
31078,2433
31079,1295
31080,2487
31081,1475
31082,1439
31083,974
31084,726
31085,2306
31086,2060
31087,2144
31088,2965
31089,2811
31090,1955
31091,2142
31092,690
31093,2798
31094,682
31095,1875
31096,1102
31097,1750
31098,2645
31099,1000
31100,1804
31101,233
31102,1227
31103,2630
31104,847
31105,2273
31106,3060
31107,1225
31108,2136
31109,1947
31110,2396
31111,2392
31112,393
31113,1967
31114,2931
31115,3089
31116,2734
31117,2636
31118,67
31119,2183
31120,1274
31121,2484
31122,485
31123,2372
31124,1094
31125,1926
31126,934
31127,2058
31128,426
31129,1047
31130,1339
31131,2704
31132,1065
31133,126
31134,334
31135,364
31136,1850
31137,2437
31138,2100
31139,2259
31140,1863
31141,70
31142,317
31143,2851
31144,193
31145,2319
31146,1529
31147,525
31148,2672
31149,2326
31150,2820
31151,653
31152,1966
31153,717
31154,968
31155,2832
31156,2666
31157,692
31158,270
31159,2817
31160,918
31161,605
31162,769
31163,3031
31164,2865
31165,1827
31166,1518
31167,2324
31168,3012
31169,2640
31170,346
31171,3009
31172,2582
31173,1872
31174,2304
31175,1522
31176,1399
31177,3094
31178,305
31179,914
31180,353
31181,1949
31182,2323
31183,2293
31184,1179
31185,732
31186,1559
31187,1097
31188,2444
31189,678
31190,778
31191,1054
31192,2821
31193,1934
31194,192
31195,1969
31196,2772
31197,1675
31198,1125
31199,2246
31200,1059
31201,2845
31202,98
31203,1815
31204,3020
31205,300
31206,255
31207,1383
31208,654
31209,2948
31210,1803
31211,2653
31212,2478
31213,889
31214,228
31215,1867
31216,1370
31217,2946
31218,28
31219,2339
31220,1914
31221,2297
31222,2942
31223,2994
31224,1552
31225,577
31226,6
31227,434
31228,1124
31229,108
31230,2787
31231,140
31232,1268
31233,1179
31234,1886
31235,2895
31236,1124
31237,2652
31238,2311
31239,1722
31240,1634
31241,1022
31242,2134
31243,1303
31244,943
31245,2340
31246,1756
31247,872
31248,425
31249,3018
31250,2372
31251,1439
31252,2576
31253,2499
31254,65
31255,351
31256,43
31257,1241
31258,2653
31259,837
31260,3010
31261,885
31262,942
31263,1770
31264,2921
31265,1971
31266,1487
31267,1111
31268,2435
31269,303
31270,2174
31271,914
31272,1945
31273,121
31274,2980
31275,2222
31276,986
31277,2851
31278,3044
31279,1389
31280,1866
31281,1150
31282,2597
31283,1298
31284,1555
31285,1983
31286,1297
31287,1742
31288,3064
31289,3086
31290,2606
31291,3065
31292,587
31293,599
31294,3035
31295,2072
31296,1074
31297,1149
31298,133
31299,65
31300,2493
31301,2669
31302,2975
31303,1875
31304,2185
31305,745
31306,1613
31307,238
31308,1743
31309,84
31310,224
31311,1788
31312,454
31313,2567
31314,1525
31315,1195
31316,883
31317,323
31318,1582
31319,391
31320,869
31321,2081
31322,483
31323,1968
31324,2245
31325,1314
31326,1422
31327,159
31328,760
31329,560
31330,2283
31331,1612
31332,271
31333,2100
31334,2776
31335,2088
31336,1630
31337,100
31338,1412
31339,2118
31340,309
31341,884
31342,2369
31343,1587
31344,2904
31345,2806
31346,407
31347,2015
31348,1563
31349,1725
31350,766
31351,1590
31352,1441
31353,338
31354,602
31355,993
31356,1318
31357,338
31358,1941
31359,2975
31360,2605
31361,13
31362,2693
31363,2611
31364,932
31365,698
31366,2430
31367,64
31368,2026
31369,351
31370,51
31371,990
31372,1417
31373,2345
31374,431
31375,2931
31376,1174
31377,912
31378,2795
31379,3028
31380,980
31381,1522
31382,2932
31383,2822
31384,2131
31385,1468
31386,1695
31387,1902
31388,439
31389,1161
31390,1247
31391,2754
31392,1787
31393,1453
31394,2674
31395,1331
31396,1426
31397,1158
31398,1851
31399,1655
31400,674
31401,938
31402,1714
31403,337
31404,2297
31405,1690
31406,873
31407,439
31408,2073
31409,2198
31410,988
31411,1371
31412,2154
31413,1167
31414,1049
31415,1150
31416,1286
31417,1168
31418,324
31419,879
31420,1119
31421,2798
31422,2162
31423,867
31424,1962
31425,3074
31426,1815
31427,2516
31428,1302
31429,2833
31430,1762
31431,25
31432,2588
31433,1329
31434,2685
31435,755
31436,2674
31437,2934
31438,2674
31439,1914
31440,2932
31441,2000
31442,448
31443,2699
31444,1142
31445,1980
31446,1695
31447,2510
31448,1251
31449,1155
31450,875
31451,1145
31452,623
31453,3062
31454,1332
31455,524
31456,373
31457,780
31458,2418
31459,2408
31460,135
31461,2700
31462,690
31463,542
31464,2971
31465,164
31466,248
31467,1901
31468,442
31469,13
31470,285
31471,1232
31472,2052
31473,513
31474,1784
31475,662
31476,621
31477,2827
31478,964
31479,1412
31480,283
31481,701
31482,2354
31483,6
31484,2936
31485,1370
31486,1802
31487,1545
31488,2173
31489,3022
31490,1192
31491,2881
31492,2810
31493,214
31494,1316
31495,963
31496,2936
31497,322
31498,313
31499,771
31500,2655
31501,499
31502,3023
31503,2514
31504,1301
31505,1790
31506,2200
31507,1722
31508,63
31509,1428
31510,505
31511,473
31512,1711
31513,400
31514,1030
31515,1397
31516,1144
31517,3063
31518,2791
31519,22
31520,2978
31521,1606
31522,1933
31523,816
31524,1851
31525,2057
31526,1978
31527,1736
31528,13
31529,2479
31530,1902
31531,1465
31532,878
31533,287
31534,1994
31535,1095
31536,2656
31537,2656
31538,567
31539,1847
31540,1261
31541,609
31542,12
31543,2613
31544,2818
31545,1347
31546,2876
31547,745
31548,2622
31549,1729
31550,428
31551,2283
31552,88
31553,1838
31554,787
31555,751
31556,1406
31557,1878
31558,85
31559,1498
31560,437
31561,2207
31562,1859
31563,2131
31564,1267
31565,377
31566,2832
31567,2771
31568,2062
31569,2816
31570,2031
31571,1944
31572,3081
31573,415
31574,1055
31575,2724
31576,204
31577,2359
31578,1556
31579,664
31580,1842
31581,1603
31582,1314
31583,662
31584,1813
31585,889
31586,484
31587,2353
31588,2700
31589,311
31590,1588
31591,1407
31592,2132
31593,869
31594,475
31595,557
31596,300
31597,2820
31598,3002
31599,993
31600,808
31601,2761
31602,1661
31603,1417
31604,2058
31605,1254
31606,1525
31607,2093
31608,1131
31609,463
31610,1172
31611,1289
31612,1569
31613,2652
31614,831
31615,345
31616,1494
31617,1150
31618,1478
31619,1201
31620,1338
31621,787
31622,1862
31623,31
31624,745
31625,1237
31626,1244
31627,2933
31628,2919
31629,1379
31630,1114
31631,1625
31632,2051
31633,1612
31634,1819
31635,3089
31636,723
31637,1399
31638,2867
31639,666
31640,1973
31641,2848
31642,1985
31643,506
31644,1416
31645,211
31646,1539
31647,1388
31648,129
31649,608
31650,1295
31651,2072
31652,2048
31653,1653
31654,347
31655,2434
31656,1903
31657,1858
31658,2152
31659,411
31660,263
31661,1891
31662,2414
31663,1427
31664,1777
31665,919
31666,1112
31667,2158
31668,922
31669,2710
31670,2125
31671,727
31672,2820
31673,754
31674,1264
31675,2968
31676,189
31677,566
31678,2995
31679,2942
31680,1257
31681,2475
31682,2310
31683,2077
31684,1087
31685,2739
31686,1928
31687,1278
31688,2755
31689,451
31690,2681
31691,2620
31692,2688
31693,958
31694,485
31695,1381
31696,2123
31697,1421
31698,2868
31699,957
31700,561
31701,2515
31702,1792
31703,1984
31704,3084
31705,2879
31706,2325
31707,1348
31708,1402
31709,258
31710,68
31711,1137
31712,421
31713,1279
31714,2881
31715,882
31716,2702
31717,378
31718,1881
31719,299
31720,334
31721,11
31722,1761
31723,2085
31724,1221
31725,2759
31726,725
31727,882
31728,225
31729,1092
31730,2444
31731,1748
31732,2386
31733,1317
31734,2868
31735,2740
31736,1282
31737,326
31738,1267
31739,203
31740,2984
31741,1872
31742,2801
31743,1756
31744,2746
31745,2191
31746,2900
31747,2143
31748,417
31749,854
31750,2288
31751,1763
31752,2160
31753,1337
31754,1732
31755,1962
31756,230
31757,3061
31758,1647
31759,153
31760,1526
31761,566
31762,3043
31763,59
31764,1726
31765,2147
31766,2949
31767,2487
31768,46
31769,1973
31770,864
31771,1790
31772,1183
31773,1559
31774,397
31775,2941
31776,1024
31777,321
31778,631
31779,618
31780,432
31781,1838
31782,1216
31783,1458
31784,386
31785,876
31786,183
31787,1385
31788,1414
31789,225
31790,1817
31791,2763
31792,1818
31793,722
31794,2145
31795,2792
31796,710
31797,2175
31798,325
31799,307
31800,3019
31801,1012
31802,1837
31803,1870
31804,2613
31805,2119
31806,983
31807,383
31808,1340
31809,917
31810,2827
31811,2768
31812,1307
31813,2620
31814,1730
31815,1281
31816,501
31817,853
31818,2560
31819,1752
31820,3089
31821,2333
31822,1978
31823,2284
31824,81
31825,2657
31826,2956
31827,146
31828,438
31829,1712
31830,2598
31831,1402
31832,2790
31833,1179
31834,2954
31835,127
31836,2423
31837,2384
31838,1261
31839,1433
31840,966
31841,915
31842,1068
31843,1380
31844,953
31845,2940
31846,322
31847,1741
31848,2034
31849,2051
31850,3099
31851,1966
31852,2112
31853,1675
31854,1855
31855,2283
31856,2666
31857,2094
31858,164
31859,904
31860,2581
31861,2690
31862,235
31863,1289
31864,1560
31865,1996
31866,2287
31867,1520
31868,89
31869,971
31870,290
31871,841
31872,861
31873,1052
31874,1393
31875,2212
31876,2644
31877,2037
31878,2140
31879,860
31880,3024
31881,1162
31882,2945
31883,1448
31884,767
31885,554
31886,1838
31887,198
31888,1087
31889,2894
31890,2949
31891,747
31892,3101
31893,1161
31894,299
31895,511
31896,2087
31897,1004
31898,2552
31899,115
31900,2749
31901,2623
31902,1804
31903,1241
31904,2599
31905,1528
31906,2022
31907,2884
31908,2441
31909,1522
31910,1792
31911,2630
31912,411
31913,1015
31914,2596
31915,2999
31916,2442
31917,1488
31918,2632
31919,914
31920,498
31921,2278
31922,585
31923,1339
31924,1893
31925,710
31926,2282
31927,2517
31928,2985
31929,2185
31930,3027
31931,2289
31932,2344
31933,2486
31934,2236
31935,1134
31936,1486
31937,614
31938,949
31939,543
31940,257
31941,1948
31942,1063
31943,938
31944,1609
31945,1740
31946,2492
31947,176
31948,2056
31949,3088
31950,2477
31951,1332
31952,1973
31953,2824
31954,293
31955,719
31956,1487
31957,2043
31958,1718
31959,1698
31960,1036
31961,1372
31962,200
31963,1934
31964,1706
31965,1259
31966,523
31967,1573
31968,2361
31969,472
31970,1867
31971,981
31972,2818
31973,2940
31974,1968
31975,1380
31976,812
31977,1363
31978,998
31979,397
31980,603
31981,1466
31982,2930
31983,2447
31984,295
31985,1275
31986,2885
31987,2309
31988,2791
31989,1012
31990,469
31991,443
31992,2203
31993,315
31994,2961
31995,1419
31996,2337
31997,2143
31998,498
31999,771
32000,1561
32001,338
32002,1337
32003,2853
32004,1049
32005,717
32006,555
32007,769
32008,464
32009,280
32010,1452
32011,41
32012,2794
32013,35
32014,2485
32015,881
32016,3061
32017,825
32018,1763
32019,120
32020,1365
32021,950
32022,1077
32023,2095
32024,3016
32025,182
32026,168
32027,2533
32028,782
32029,347
32030,638
32031,2893
32032,2921
32033,1174
32034,2783
32035,2624
32036,2822
32037,2538
32038,1032
32039,158
32040,2221
32041,1114
32042,2727
32043,1028
32044,1774
32045,1825
32046,79
32047,1662
32048,1820
32049,725
32050,2502
32051,507
32052,2378
32053,399
32054,3015
32055,319
32056,1890
32057,668
32058,2645
32059,91
32060,2083
32061,2994
32062,1284
32063,1888
32064,871
32065,2197
32066,1635
32067,3031
32068,2799
32069,688
32070,1743
32071,1096
32072,2939
32073,2531
